"YEAR","MONTH","DAY","HOUR","MIN","TEMP"
2015,2,22,1,0,2.517
2015,2,22,3,0,2.303
2015,2,22,5,0,2.088
2015,2,22,7,0,1.872
2015,2,22,9,0,1.764
2015,2,22,11,0,1.656
2015,2,22,13,0,1.764
2015,2,22,15,0,1.98
2015,2,22,17,0,2.088
2015,2,22,19,0,2.195
2015,2,22,21,0,1.98
2015,2,22,23,0,1.872
2015,2,23,1,0,1.764
2015,2,23,3,0,1.656
2015,2,23,5,0,1.548
2015,2,23,7,0,1.548
2015,2,23,9,0,1.439
2015,2,23,11,0,1.548
2015,2,23,13,0,1.764
2015,2,23,15,0,1.98
2015,2,23,17,0,2.088
2015,2,23,19,0,2.088
2015,2,23,21,0,2.088
2015,2,23,23,0,2.088
2015,2,24,1,0,2.088
2015,2,24,3,0,2.088
2015,2,24,5,0,2.088
2015,2,24,7,0,2.088
2015,2,24,9,0,2.088
2015,2,24,11,0,2.195
2015,2,24,13,0,2.303
2015,2,24,15,0,2.517
2015,2,24,17,0,2.837
2015,2,24,19,0,2.73
2015,2,24,21,0,2.624
2015,2,24,23,0,2.517
2015,2,25,1,0,2.41
2015,2,25,3,0,2.303
2015,2,25,5,0,2.195
2015,2,25,7,0,2.195
2015,2,25,9,0,2.195
2015,2,25,11,0,2.41
2015,2,25,13,0,2.73
2015,2,25,15,0,3.049
2015,2,25,17,0,3.155
2015,2,25,19,0,2.943
2015,2,25,21,0,2.73
2015,2,25,23,0,2.837
2015,2,26,1,0,2.837
2015,2,26,3,0,2.73
2015,2,26,5,0,2.73
2015,2,26,7,0,2.73
2015,2,26,9,0,2.73
2015,2,26,11,0,2.943
2015,2,26,13,0,3.367
2015,2,26,15,0,3.683
2015,2,26,17,0,3.788
2015,2,26,19,0,3.683
2015,2,26,21,0,3.578
2015,2,26,23,0,3.367
2015,2,27,1,0,3.367
2015,2,27,3,0,3.261
2015,2,27,5,0,3.261
2015,2,27,7,0,2.943
2015,2,27,9,0,2.624
2015,2,27,11,0,2.195
2015,2,27,13,0,2.73
2015,2,27,15,0,3.155
2015,2,27,17,0,3.261
2015,2,27,19,0,3.261
2015,2,27,21,0,3.049
2015,2,27,23,0,2.837
2015,2,28,1,0,2.73
2015,2,28,3,0,2.517
2015,2,28,5,0,2.41
2015,2,28,7,0,2.195
2015,2,28,9,0,1.98
2015,2,28,11,0,1.872
2015,2,28,13,0,1.98
2015,2,28,15,0,2.195
2015,2,28,17,0,2.195
2015,2,28,19,0,2.088
2015,2,28,21,0,1.98
2015,2,28,23,0,1.872
2015,3,1,1,0,1.764
2015,3,1,3,0,1.656
2015,3,1,5,0,1.656
2015,3,1,7,0,1.548
2015,3,1,9,0,1.548
2015,3,1,11,0,1.548
2015,3,1,13,0,1.764
2015,3,1,15,0,2.088
2015,3,1,17,0,2.303
2015,3,1,19,0,2.41
2015,3,1,21,0,2.303
2015,3,1,23,0,2.303
2015,3,2,1,0,2.195
2015,3,2,3,0,2.088
2015,3,2,5,0,1.98
2015,3,2,7,0,1.872
2015,3,2,9,0,1.872
2015,3,2,11,0,1.98
2015,3,2,13,0,2.195
2015,3,2,15,0,2.41
2015,3,2,17,0,2.517
2015,3,2,19,0,2.41
2015,3,2,21,0,2.303
2015,3,2,23,0,2.088
2015,3,3,1,0,1.764
2015,3,3,3,0,1.548
2015,3,3,5,0,1.439
2015,3,3,7,0,1.33
2015,3,3,9,0,1.221
2015,3,3,11,0,1.221
2015,3,3,13,0,1.221
2015,3,3,15,0,1.33
2015,3,3,17,0,1.439
2015,3,3,19,0,1.439
2015,3,3,21,0,1.221
2015,3,3,23,0,1.221
2015,3,4,1,0,1.112
2015,3,4,3,0,1.112
2015,3,4,5,0,1.112
2015,3,4,7,0,1.112
2015,3,4,9,0,1.003
2015,3,4,11,0,1.003
2015,3,4,13,0,1.112
2015,3,4,15,0,1.221
2015,3,4,17,0,1.33
2015,3,4,19,0,1.33
2015,3,4,21,0,1.33
2015,3,4,23,0,1.33
2015,3,5,1,0,1.33
2015,3,5,3,0,1.33
2015,3,5,5,0,1.33
2015,3,5,7,0,1.33
2015,3,5,9,0,1.33
2015,3,5,11,0,1.548
2015,3,5,13,0,1.764
2015,3,5,15,0,2.088
2015,3,5,17,0,2.303
2015,3,5,19,0,2.303
2015,3,5,21,0,2.195
2015,3,5,23,0,2.195
2015,3,6,1,0,2.088
2015,3,6,3,0,2.088
2015,3,6,5,0,2.088
2015,3,6,7,0,2.088
2015,3,6,9,0,2.088
2015,3,6,11,0,2.41
2015,3,6,13,0,2.624
2015,3,6,15,0,2.943
2015,3,6,17,0,3.049
2015,3,6,19,0,3.049
2015,3,6,21,0,2.943
2015,3,6,23,0,2.73
2015,3,7,1,0,2.624
2015,3,7,3,0,2.517
2015,3,7,5,0,2.41
2015,3,7,7,0,2.303
2015,3,7,9,0,2.303
2015,3,7,11,0,2.41
2015,3,7,13,0,2.73
2015,3,7,15,0,3.155
2015,3,7,17,0,3.367
2015,3,7,19,0,3.367
2015,3,7,21,0,3.261
2015,3,7,23,0,3.155
2015,3,8,1,0,3.049
2015,3,8,3,0,2.943
2015,3,8,5,0,2.943
2015,3,8,7,0,2.837
2015,3,8,9,0,2.73
2015,3,8,11,0,2.943
2015,3,8,13,0,3.261
2015,3,8,15,0,3.788
2015,3,8,17,0,3.998
2015,3,8,19,0,3.998
2015,3,8,21,0,3.788
2015,3,8,23,0,3.683
2015,3,9,1,0,3.578
2015,3,9,3,0,3.472
2015,3,9,5,0,3.367
2015,3,9,7,0,3.367
2015,3,9,9,0,3.261
2015,3,9,11,0,3.367
2015,3,9,13,0,3.788
2015,3,9,15,0,4.311
2015,3,9,17,0,4.519
2015,3,9,19,0,4.519
2015,3,9,21,0,4.311
2015,3,9,23,0,3.998
2015,3,10,1,0,3.683
2015,3,10,3,0,3.472
2015,3,10,5,0,3.367
2015,3,10,7,0,3.367
2015,3,10,9,0,3.367
2015,3,10,11,0,3.788
2015,3,10,13,0,4.311
2015,3,10,15,0,5.037
2015,3,10,17,0,5.45
2015,3,10,19,0,5.655
2015,3,10,21,0,5.655
2015,3,10,23,0,5.655
2015,3,11,1,0,5.45
2015,3,11,3,0,5.244
2015,3,11,5,0,5.037
2015,3,11,7,0,5.037
2015,3,11,9,0,5.037
2015,3,11,11,0,5.037
2015,3,11,13,0,5.347
2015,3,11,15,0,5.552
2015,3,11,17,0,5.552
2015,3,11,19,0,5.45
2015,3,11,21,0,5.45
2015,3,11,23,0,5.347
2015,3,12,1,0,5.347
2015,3,12,3,0,5.347
2015,3,12,5,0,5.244
2015,3,12,7,0,5.141
2015,3,12,9,0,5.037
2015,3,12,11,0,5.141
2015,3,12,13,0,5.244
2015,3,12,15,0,5.347
2015,3,12,17,0,5.45
2015,3,12,19,0,5.45
2015,3,12,21,0,5.244
2015,3,12,23,0,5.037
2015,3,13,1,0,4.831
2015,3,13,3,0,4.519
2015,3,13,5,0,4.519
2015,3,13,7,0,4.415
2015,3,13,9,0,4.311
2015,3,13,11,0,4.623
2015,3,13,13,0,5.037
2015,3,13,15,0,5.655
2015,3,13,17,0,5.962
2015,3,13,19,0,6.064
2015,3,13,21,0,5.962
2015,3,13,23,0,6.064
2015,3,14,1,0,5.962
2015,3,14,3,0,5.86
2015,3,14,5,0,5.86
2015,3,14,7,0,6.064
2015,3,14,9,0,6.166
2015,3,14,11,0,6.471
2015,3,14,13,0,6.573
2015,3,14,15,0,6.674
2015,3,14,17,0,6.37
2015,3,14,19,0,5.962
2015,3,14,21,0,5.552
2015,3,14,23,0,5.037
2015,3,15,1,0,4.727
2015,3,15,3,0,4.415
2015,3,15,5,0,4.311
2015,3,15,7,0,4.311
2015,3,15,9,0,4.415
2015,3,15,11,0,4.623
2015,3,15,13,0,4.623
2015,3,15,15,0,4.831
2015,3,15,17,0,4.934
2015,3,15,19,0,4.934
2015,3,15,21,0,4.623
2015,3,15,23,0,4.207
2015,3,16,1,0,3.578
2015,3,16,3,0,3.155
2015,3,16,5,0,2.943
2015,3,16,7,0,2.943
2015,3,16,9,0,2.837
2015,3,16,11,0,3.049
2015,3,16,13,0,3.261
2015,3,16,15,0,3.683
2015,3,16,17,0,3.893
2015,3,16,19,0,3.893
2015,3,16,21,0,3.683
2015,3,16,23,0,3.472
2015,3,17,1,0,3.261
2015,3,17,3,0,3.049
2015,3,17,5,0,2.943
2015,3,17,7,0,2.943
2015,3,17,9,0,2.943
2015,3,17,11,0,3.367
2015,3,17,13,0,3.788
2015,3,17,15,0,4.311
2015,3,17,17,0,4.415
2015,3,17,19,0,4.102
2015,3,17,21,0,3.893
2015,3,17,23,0,3.683
2015,3,18,1,0,3.578
2015,3,18,3,0,3.472
2015,3,18,5,0,3.367
2015,3,18,7,0,3.155
2015,3,18,9,0,3.155
2015,3,18,11,0,3.578
2015,3,18,13,0,4.102
2015,3,18,15,0,4.415
2015,3,18,17,0,4.623
2015,3,18,19,0,4.623
2015,3,18,21,0,4.519
2015,3,18,23,0,4.207
2015,3,19,1,0,3.893
2015,3,19,3,0,3.578
2015,3,19,5,0,3.472
2015,3,19,7,0,3.367
2015,3,19,9,0,3.472
2015,3,19,11,0,3.788
2015,3,19,13,0,4.207
2015,3,19,15,0,4.727
2015,3,19,17,0,4.934
2015,3,19,19,0,5.037
2015,3,19,21,0,4.934
2015,3,19,23,0,4.727
2015,3,20,1,0,4.727
2015,3,20,3,0,4.727
2015,3,20,5,0,4.623
2015,3,20,7,0,4.519
2015,3,20,9,0,4.519
2015,3,20,11,0,4.727
2015,3,20,13,0,5.141
2015,3,20,15,0,5.45
2015,3,20,17,0,5.655
2015,3,20,19,0,5.552
2015,3,20,21,0,5.552
2015,3,20,23,0,5.552
2015,3,21,1,0,5.45
2015,3,21,3,0,5.244
2015,3,21,5,0,5.037
2015,3,21,7,0,4.727
2015,3,21,9,0,4.519
2015,3,21,11,0,4.415
2015,3,21,13,0,4.311
2015,3,21,15,0,4.207
2015,3,21,17,0,4.207
2015,3,21,19,0,4.102
2015,3,21,21,0,3.998
2015,3,21,23,0,3.893
2015,3,22,1,0,3.683
2015,3,22,3,0,3.367
2015,3,22,5,0,3.261
2015,3,22,7,0,3.155
2015,3,22,9,0,3.261
2015,3,22,11,0,3.578
2015,3,22,13,0,3.893
2015,3,22,15,0,4.102
2015,3,22,17,0,4.311
2015,3,22,19,0,4.311
2015,3,22,21,0,4.102
2015,3,22,23,0,3.893
2015,3,23,1,0,3.788
2015,3,23,3,0,3.472
2015,3,23,5,0,3.367
2015,3,23,7,0,3.155
2015,3,23,9,0,3.155
2015,3,23,11,0,3.367
2015,3,23,13,0,3.155
2015,3,23,15,0,3.367
2015,3,23,17,0,3.155
2015,3,23,19,0,3.049
2015,3,23,21,0,2.943
2015,3,23,23,0,2.943
2015,3,24,1,0,2.624
2015,3,24,3,0,2.41
2015,3,24,5,0,2.303
2015,3,24,7,0,2.303
2015,3,24,9,0,2.303
2015,3,24,11,0,2.303
2015,3,24,13,0,2.088
2015,3,24,15,0,1.98
2015,3,24,17,0,1.872
2015,3,24,19,0,1.872
2015,3,24,21,0,1.872
2015,3,24,23,0,1.764
2015,3,25,1,0,1.764
2015,3,25,3,0,1.764
2015,3,25,5,0,0.343
2015,3,25,7,0,0.343
2015,3,25,9,0,0.232
2015,3,25,11,0,0.453
2015,3,25,13,0,0.563
2015,3,25,15,0,0.674
2015,3,25,17,0,0.563
2015,3,25,19,0,0.674
2015,3,25,21,0,0.784
2015,3,25,23,0,1.221
2015,3,26,1,0,1.548
2015,3,26,3,0,1.764
2015,3,26,5,0,1.872
2015,3,26,7,0,1.872
2015,3,26,9,0,1.98
2015,3,26,11,0,1.98
2015,3,26,13,0,2.195
2015,3,26,15,0,2.73
2015,3,26,17,0,3.472
2015,3,26,19,0,3.893
2015,3,26,21,0,3.998
2015,3,26,23,0,3.998
2015,3,27,1,0,3.998
2015,3,27,3,0,3.893
2015,3,27,5,0,3.788
2015,3,27,7,0,3.788
2015,3,27,9,0,3.788
2015,3,27,11,0,4.207
2015,3,27,13,0,4.934
2015,3,27,15,0,5.45
2015,3,27,17,0,5.86
2015,3,27,19,0,5.962
2015,3,27,21,0,5.86
2015,3,27,23,0,4.934
2015,3,28,1,0,4.207
2015,3,28,3,0,3.998
2015,3,28,5,0,3.893
2015,3,28,7,0,3.155
2015,3,28,9,0,3.155
2015,3,28,11,0,3.472
2015,3,28,13,0,3.893
2015,3,28,15,0,4.102
2015,3,28,17,0,4.311
2015,3,28,19,0,4.311
2015,3,28,21,0,4.207
2015,3,28,23,0,3.998
2015,3,29,1,0,3.788
2015,3,29,3,0,3.788
2015,3,29,5,0,3.683
2015,3,29,7,0,3.683
2015,3,29,9,0,3.788
2015,3,29,11,0,4.207
2015,3,29,13,0,4.623
2015,3,29,15,0,5.141
2015,3,29,17,0,5.347
2015,3,29,19,0,5.347
2015,3,29,21,0,5.141
2015,3,29,23,0,5.037
2015,3,30,1,0,4.831
2015,3,30,3,0,4.727
2015,3,30,5,0,4.727
2015,3,30,7,0,4.623
2015,3,30,9,0,4.727
2015,3,30,11,0,4.934
2015,3,30,13,0,5.347
2015,3,30,15,0,5.757
2015,3,30,17,0,5.962
2015,3,30,19,0,5.86
2015,3,30,21,0,5.757
2015,3,30,23,0,5.552
2015,3,31,1,0,5.552
2015,3,31,3,0,5.347
2015,3,31,5,0,4.623
2015,3,31,7,0,4.207
2015,3,31,9,0,3.893
2015,3,31,11,0,3.367
2015,3,31,13,0,3.155
2015,3,31,15,0,3.049
2015,3,31,17,0,2.73
2015,3,31,19,0,2.41
2015,3,31,21,0,2.41
2015,3,31,23,0,2.303
2015,4,1,1,0,2.195
2015,4,1,3,0,2.195
2015,4,1,5,0,2.195
2015,4,1,7,0,2.088
2015,4,1,9,0,2.088
2015,4,1,11,0,2.088
2015,4,1,13,0,2.088
2015,4,1,15,0,1.872
2015,4,1,17,0,1.764
2015,4,1,19,0,1.656
2015,4,1,21,0,1.548
2015,4,1,23,0,1.548
2015,4,2,1,0,1.548
2015,4,2,3,0,1.548
2015,4,2,5,0,1.548
2015,4,2,7,0,1.656
2015,4,2,9,0,1.656
2015,4,2,11,0,1.656
2015,4,2,13,0,1.656
2015,4,2,15,0,1.656
2015,4,2,17,0,1.656
2015,4,2,19,0,1.656
2015,4,2,21,0,1.656
2015,4,2,23,0,1.656
2015,4,3,1,0,1.656
2015,4,3,3,0,1.656
2015,4,3,5,0,1.656
2015,4,3,7,0,1.656
2015,4,3,9,0,1.656
2015,4,3,11,0,1.764
2015,4,3,13,0,1.764
2015,4,3,15,0,1.764
2015,4,3,17,0,1.764
2015,4,3,19,0,1.764
2015,4,3,21,0,1.764
2015,4,3,23,0,1.764
2015,4,4,1,0,1.656
2015,4,4,3,0,1.764
2015,4,4,5,0,1.764
2015,4,4,7,0,1.764
2015,4,4,9,0,1.656
2015,4,4,11,0,1.656
2015,4,4,13,0,1.764
2015,4,4,15,0,1.764
2015,4,4,17,0,1.764
2015,4,4,19,0,1.764
2015,4,4,21,0,1.764
2015,4,4,23,0,1.764
2015,4,5,1,0,1.764
2015,4,5,3,0,1.764
2015,4,5,5,0,1.656
2015,4,5,7,0,1.656
2015,4,5,9,0,1.656
2015,4,5,11,0,1.656
2015,4,5,13,0,1.764
2015,4,5,15,0,1.764
2015,4,5,17,0,1.764
2015,4,5,19,0,1.764
2015,4,5,21,0,1.764
2015,4,5,23,0,1.764
2015,4,6,1,0,1.764
2015,4,6,3,0,1.764
2015,4,6,5,0,1.764
2015,4,6,7,0,1.764
2015,4,6,9,0,1.764
2015,4,6,11,0,1.764
2015,4,6,13,0,1.764
2015,4,6,15,0,1.764
2015,4,6,17,0,1.439
2015,4,6,19,0,1.439
2015,4,6,21,0,1.548
2015,4,6,23,0,1.548
2015,4,7,1,0,1.548
2015,4,7,3,0,1.656
2015,4,7,5,0,1.656
2015,4,7,7,0,1.656
2015,4,7,9,0,1.656
2015,4,7,11,0,1.764
2015,4,7,13,0,1.872
2015,4,7,15,0,1.872
2015,4,7,17,0,1.764
2015,4,7,19,0,1.764
2015,4,7,21,0,1.872
2015,4,7,23,0,1.872
2015,4,8,1,0,1.872
2015,4,8,3,0,1.872
2015,4,8,5,0,1.764
2015,4,8,7,0,1.439
2015,4,8,9,0,1.656
2015,4,8,11,0,1.872
2015,4,8,13,0,2.195
2015,4,8,15,0,2.517
2015,4,8,17,0,2.73
2015,4,8,19,0,2.624
2015,4,8,21,0,2.517
2015,4,8,23,0,2.303
2015,4,9,1,0,2.195
2015,4,9,3,0,2.195
2015,4,9,5,0,2.195
2015,4,9,7,0,2.195
2015,4,9,9,0,2.303
2015,4,9,11,0,2.41
2015,4,9,13,0,2.837
2015,4,9,15,0,3.367
2015,4,9,17,0,3.367
2015,4,9,19,0,3.261
2015,4,9,21,0,3.049
2015,4,9,23,0,2.837
2015,4,10,1,0,2.73
2015,4,10,3,0,2.624
2015,4,10,5,0,2.517
2015,4,10,7,0,2.41
2015,4,10,9,0,2.517
2015,4,10,11,0,2.943
2015,4,10,13,0,3.578
2015,4,10,15,0,4.102
2015,4,10,17,0,4.102
2015,4,10,19,0,3.998
2015,4,10,21,0,3.788
2015,4,10,23,0,3.683
2015,4,11,1,0,3.472
2015,4,11,3,0,2.73
2015,4,11,5,0,2.517
2015,4,11,7,0,2.303
2015,4,11,9,0,2.195
2015,4,11,11,0,2.195
2015,4,11,13,0,2.088
2015,4,11,15,0,1.98
2015,4,11,17,0,1.98
2015,4,11,19,0,1.872
2015,4,11,21,0,1.872
2015,4,11,23,0,1.764
2015,4,12,1,0,1.764
2015,4,12,3,0,1.764
2015,4,12,5,0,1.656
2015,4,12,7,0,1.656
2015,4,12,9,0,1.656
2015,4,12,11,0,1.656
2015,4,12,13,0,1.656
2015,4,12,15,0,1.656
2015,4,12,17,0,1.656
2015,4,12,19,0,1.548
2015,4,12,21,0,1.548
2015,4,12,23,0,1.548
2015,4,13,1,0,1.548
2015,4,13,3,0,1.548
2015,4,13,5,0,1.548
2015,4,13,7,0,1.548
2015,4,13,9,0,1.548
2015,4,13,11,0,1.548
2015,4,13,13,0,1.548
2015,4,13,15,0,1.548
2015,4,13,17,0,1.439
2015,4,13,19,0,1.439
2015,4,13,21,0,1.439
2015,4,13,23,0,1.439
2015,4,14,1,0,1.439
2015,4,14,3,0,1.439
2015,4,14,5,0,1.439
2015,4,14,7,0,1.439
2015,4,14,9,0,1.439
2015,4,14,11,0,1.439
2015,4,14,13,0,1.439
2015,4,14,15,0,1.439
2015,4,14,17,0,1.439
2015,4,14,19,0,1.439
2015,4,14,21,0,1.439
2015,4,14,23,0,1.439
2015,4,15,1,0,1.439
2015,4,15,3,0,1.439
2015,4,15,5,0,1.439
2015,4,15,7,0,1.439
2015,4,15,9,0,1.439
2015,4,15,11,0,1.439
2015,4,15,13,0,1.439
2015,4,15,15,0,1.439
2015,4,15,17,0,1.439
2015,4,15,19,0,1.439
2015,4,15,21,0,1.439
2015,4,15,23,0,1.33
2015,4,16,1,0,1.33
2015,4,16,3,0,1.33
2015,4,16,5,0,1.439
2015,4,16,7,0,1.439
2015,4,16,9,0,1.439
2015,4,16,11,0,1.439
2015,4,16,13,0,1.439
2015,4,16,15,0,1.439
2015,4,16,17,0,1.439
2015,4,16,19,0,1.439
2015,4,16,21,0,1.439
2015,4,16,23,0,1.439
2015,4,17,1,0,1.33
2015,4,17,3,0,1.439
2015,4,17,5,0,1.33
2015,4,17,7,0,1.439
2015,4,17,9,0,1.439
2015,4,17,11,0,1.439
2015,4,17,13,0,1.439
2015,4,17,15,0,1.33
2015,4,17,17,0,1.33
2015,4,17,19,0,1.33
2015,4,17,21,0,1.439
2015,4,17,23,0,1.439
2015,4,18,1,0,1.439
2015,4,18,3,0,1.439
2015,4,18,5,0,1.439
2015,4,18,7,0,1.439
2015,4,18,9,0,1.548
2015,4,18,11,0,1.548
2015,4,18,13,0,1.764
2015,4,18,15,0,1.872
2015,4,18,17,0,1.98
2015,4,18,19,0,2.088
2015,4,18,21,0,2.195
2015,4,18,23,0,2.195
2015,4,19,1,0,2.195
2015,4,19,3,0,2.195
2015,4,19,5,0,2.195
2015,4,19,7,0,2.195
2015,4,19,9,0,2.41
2015,4,19,11,0,2.837
2015,4,19,13,0,4.102
2015,4,19,15,0,4.623
2015,4,19,17,0,4.623
2015,4,19,19,0,4.415
2015,4,19,21,0,4.207
2015,4,19,23,0,3.998
2015,4,20,1,0,3.788
2015,4,20,3,0,3.683
2015,4,20,5,0,3.578
2015,4,20,7,0,3.472
2015,4,20,9,0,3.578
2015,4,20,11,0,4.102
2015,4,20,13,0,5.45
2015,4,20,15,0,6.064
2015,4,20,17,0,6.166
2015,4,20,19,0,5.86
2015,4,20,21,0,5.45
2015,4,20,23,0,5.141
2015,4,21,1,0,4.727
2015,4,21,3,0,4.519
2015,4,21,5,0,4.311
2015,4,21,7,0,4.207
2015,4,21,9,0,4.311
2015,4,21,11,0,4.831
2015,4,21,13,0,5.45
2015,4,21,15,0,5.552
2015,4,21,17,0,5.45
2015,4,21,19,0,5.347
2015,4,21,21,0,4.934
2015,4,21,23,0,4.311
2015,4,22,1,0,3.893
2015,4,22,3,0,3.472
2015,4,22,5,0,3.261
2015,4,22,7,0,2.943
2015,4,22,9,0,2.837
2015,4,22,11,0,3.261
2015,4,22,13,0,3.788
2015,4,22,15,0,4.207
2015,4,22,17,0,4.207
2015,4,22,19,0,4.102
2015,4,22,21,0,3.893
2015,4,22,23,0,3.683
2015,4,23,1,0,3.472
2015,4,23,3,0,3.261
2015,4,23,5,0,3.049
2015,4,23,7,0,2.837
2015,4,23,9,0,2.837
2015,4,23,11,0,3.261
2015,4,23,13,0,3.683
2015,4,23,15,0,3.893
2015,4,23,17,0,3.788
2015,4,23,19,0,3.788
2015,4,23,21,0,3.367
2015,4,23,23,0,2.73
2015,4,24,1,0,2.41
2015,4,24,3,0,2.195
2015,4,24,5,0,2.195
2015,4,24,7,0,2.195
2015,4,24,9,0,2.195
2015,4,24,11,0,2.195
2015,4,24,13,0,2.088
2015,4,24,15,0,1.872
2015,4,24,17,0,1.548
2015,4,24,19,0,1.548
2015,4,24,21,0,1.548
2015,4,24,23,0,1.548
2015,4,25,1,0,1.656
2015,4,25,3,0,1.656
2015,4,25,5,0,1.656
2015,4,25,7,0,1.764
2015,4,25,9,0,1.764
2015,4,25,11,0,1.872
2015,4,25,13,0,1.872
2015,4,25,15,0,1.656
2015,4,25,17,0,1.656
2015,4,25,19,0,1.656
2015,4,25,21,0,1.548
2015,4,25,23,0,1.548
2015,4,26,1,0,1.656
2015,4,26,3,0,1.656
2015,4,26,5,0,1.656
2015,4,26,7,0,1.656
2015,4,26,9,0,1.764
2015,4,26,11,0,1.764
2015,4,26,13,0,1.872
2015,4,26,15,0,1.98
2015,4,26,17,0,1.98
2015,4,26,19,0,1.872
2015,4,26,21,0,1.872
2015,4,26,23,0,1.872
2015,4,27,1,0,1.872
2015,4,27,3,0,1.98
2015,4,27,5,0,1.98
2015,4,27,7,0,2.195
2015,4,27,9,0,2.517
2015,4,27,11,0,3.261
2015,4,27,13,0,4.207
2015,4,27,15,0,4.727
2015,4,27,17,0,5.037
2015,4,27,19,0,4.934
2015,4,27,21,0,4.831
2015,4,27,23,0,4.623
2015,4,28,1,0,4.519
2015,4,28,3,0,4.519
2015,4,28,5,0,4.415
2015,4,28,7,0,4.311
2015,4,28,9,0,4.519
2015,4,28,11,0,4.623
2015,4,28,13,0,4.623
2015,4,28,15,0,4.831
2015,4,28,17,0,4.934
2015,4,28,19,0,4.831
2015,4,28,21,0,4.623
2015,4,28,23,0,4.415
2015,4,29,1,0,4.102
2015,4,29,3,0,3.788
2015,4,29,5,0,3.578
2015,4,29,7,0,3.367
2015,4,29,9,0,3.472
2015,4,29,11,0,3.893
2015,4,29,13,0,4.311
2015,4,29,15,0,4.519
2015,4,29,17,0,4.519
2015,4,29,19,0,4.415
2015,4,29,21,0,4.311
2015,4,29,23,0,4.207
2015,4,30,1,0,4.102
2015,4,30,3,0,3.893
2015,4,30,5,0,3.683
2015,4,30,7,0,3.578
2015,4,30,9,0,3.683
2015,4,30,11,0,4.207
2015,4,30,13,0,5.141
2015,4,30,15,0,5.45
2015,4,30,17,0,5.655
2015,4,30,19,0,5.552
2015,4,30,21,0,5.244
2015,4,30,23,0,5.037
2015,5,1,1,0,4.831
2015,5,1,3,0,4.727
2015,5,1,5,0,4.519
2015,5,1,7,0,4.415
2015,5,1,9,0,4.415
2015,5,1,11,0,5.141
2015,5,1,13,0,6.268
2015,5,1,15,0,6.573
2015,5,1,17,0,6.674
2015,5,1,19,0,6.471
2015,5,1,21,0,6.166
2015,5,1,23,0,5.86
2015,5,2,1,0,5.552
2015,5,2,3,0,5.347
2015,5,2,5,0,4.934
2015,5,2,7,0,4.519
2015,5,2,9,0,4.623
2015,5,2,11,0,5.141
2015,5,2,13,0,6.573
2015,5,2,15,0,6.573
2015,5,2,17,0,6.573
2015,5,2,19,0,6.268
2015,5,2,21,0,5.962
2015,5,2,23,0,5.552
2015,5,3,1,0,5.244
2015,5,3,3,0,4.831
2015,5,3,5,0,4.519
2015,5,3,7,0,4.311
2015,5,3,9,0,4.415
2015,5,3,11,0,5.037
2015,5,3,13,0,6.573
2015,5,3,15,0,6.775
2015,5,3,17,0,7.079
2015,5,3,19,0,6.775
2015,5,3,21,0,6.471
2015,5,3,23,0,6.064
2015,5,4,1,0,5.86
2015,5,4,3,0,5.552
2015,5,4,5,0,5.347
2015,5,4,7,0,5.244
2015,5,4,9,0,5.347
2015,5,4,11,0,5.962
2015,5,4,13,0,6.268
2015,5,4,15,0,6.166
2015,5,4,17,0,6.166
2015,5,4,19,0,6.064
2015,5,4,21,0,5.757
2015,5,4,23,0,5.347
2015,5,5,1,0,5.037
2015,5,5,3,0,4.831
2015,5,5,5,0,4.519
2015,5,5,7,0,4.207
2015,5,5,9,0,3.893
2015,5,5,11,0,4.102
2015,5,5,13,0,4.207
2015,5,5,15,0,3.998
2015,5,5,17,0,3.367
2015,5,5,19,0,3.049
2015,5,5,21,0,2.73
2015,5,5,23,0,2.624
2015,5,6,1,0,2.624
2015,5,6,3,0,2.517
2015,5,6,5,0,2.517
2015,5,6,7,0,2.517
2015,5,6,9,0,2.303
2015,5,6,11,0,2.624
2015,5,6,13,0,3.893
2015,5,6,15,0,4.102
2015,5,6,17,0,4.102
2015,5,6,19,0,4.102
2015,5,6,21,0,3.998
2015,5,6,23,0,3.788
2015,5,7,1,0,3.683
2015,5,7,3,0,3.472
2015,5,7,5,0,3.367
2015,5,7,7,0,3.367
2015,5,7,9,0,3.472
2015,5,7,11,0,3.998
2015,5,7,13,0,5.141
2015,5,7,15,0,5.552
2015,5,7,17,0,5.757
2015,5,7,19,0,5.552
2015,5,7,21,0,5.141
2015,5,7,23,0,4.831
2015,5,8,1,0,4.415
2015,5,8,3,0,4.102
2015,5,8,5,0,3.998
2015,5,8,7,0,3.893
2015,5,8,9,0,4.102
2015,5,8,11,0,4.727
2015,5,8,13,0,6.268
2015,5,8,15,0,6.573
2015,5,8,17,0,7.079
2015,5,8,19,0,6.775
2015,5,8,21,0,6.37
2015,5,8,23,0,5.962
2015,5,9,1,0,5.757
2015,5,9,3,0,5.552
2015,5,9,5,0,5.347
2015,5,9,7,0,5.244
2015,5,9,9,0,5.45
2015,5,9,11,0,6.064
2015,5,9,13,0,7.582
2015,5,9,15,0,7.782
2015,5,9,17,0,8.182
2015,5,9,19,0,7.882
2015,5,9,21,0,7.481
2015,5,9,23,0,7.079
2015,5,10,1,0,6.775
2015,5,10,3,0,6.573
2015,5,10,5,0,6.471
2015,5,10,7,0,6.37
2015,5,10,9,0,6.573
2015,5,10,11,0,7.079
2015,5,10,13,0,7.782
